,Precinct,OfnsDesc,CrimeCount
617,23,ASSAULT 3 & RELATED OFFENSES,496
618,23,F.C.A. P.I.N.O.S.,9
619,23,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,70
620,23,ADMINISTRATIVE CODE,16
621,23,PETIT LARCENY,259
622,23,FORGERY,67
623,23,OTHER STATE LAWS (NON PENAL LA,13
624,23,INTOXICATED & IMPAIRED DRIVING,32
625,23,DANGEROUS WEAPONS,278
626,23,INTOXICATED/IMPAIRED DRIVING,6
627,23,GRAND LARCENY,95
628,23,CRIMINAL MISCHIEF & RELATED OFFENSES,112
629,23,ANTICIPATORY OFFENSES,1
630,23,BURGLARY,42
631,23,POSSESSION OF STOLEN PROPERTY,9
632,23,ROBBERY,118
633,23,ALCOHOLIC BEVERAGE CONTROL LAW,21
634,23,DISORDERLY CONDUCT,12
635,23,RAPE,7
636,23,OFFENSES INVOLVING FRAUD,14
637,23,SEX CRIMES,33
638,23,OTHER STATE LAWS,36
639,23,FRAUDULENT ACCOSTING,1
640,23,VEHICLE AND TRAFFIC LAWS,296
641,23,OTHER STATE LAWS (NON PENAL LAW),23
642,23,MURDER & NON-NEGL. MANSLAUGHTER,16
643,23,OTHER TRAFFIC INFRACTION,35
644,23,FRAUDS,14
645,24,FORGERY,35
646,24,CRIMINAL TRESPASS,75
647,24,ALCOHOLIC BEVERAGE CONTROL LAW,7
648,24,ROBBERY,83
649,24,PETIT LARCENY,305
650,24,OTHER OFFENSES RELATED TO THEFT,168
651,24,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
652,24,BURGLAR'S TOOLS,7
653,24,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,19
654,24,POSSESSION OF STOLEN PROPERTY 5,8
655,24,CRIMINAL MISCHIEF & RELATED OF,2
656,24,OTHER TRAFFIC INFRACTION,10
657,24,F.C.A. P.I.N.O.S.,2
658,24,GRAND LARCENY,124
659,24,OTHER STATE LAWS,86
660,24,DISORDERLY CONDUCT,1
661,24,SEX CRIMES,20
662,24,FELONY ASSAULT,83
663,24,DANGEROUS DRUGS,447
664,24,OFF. AGNST PUB ORD SENSBLTY &,11
665,24,ESCAPE 3,1
666,24,GAMBLING,16
667,24,MOVING INFRACTIONS,1
668,24,INTOXICATED & IMPAIRED DRIVING,67
669,24,OTHER STATE LAWS (NON PENAL LAW),9
670,24,CRIMINAL MISCHIEF & RELATED OFFENSES,65
671,24,THEFT-FRAUD,2
672,24,OTHER STATE LAWS (NON PENAL LA,4
673,24,FRAUDS,8
674,24,MURDER & NON-NEGL. MANSLAUGHTER,3
675,24,DANGEROUS WEAPONS,62
676,24,ASSAULT 3 & RELATED OFFENSES,230
677,24,HARRASSMENT 2,2
678,24,INTOXICATED/IMPAIRED DRIVING,8
679,24,OFFENSES AGAINST PUBLIC ADMINISTRATION,58
680,24,OFFENSES AGAINST THE PERSON,14
681,24,FORCIBLE TOUCHING,8
682,24,ADMINISTRATIVE CODE,3
683,24,OFFENSES INVOLVING FRAUD,4
684,24,VEHICLE AND TRAFFIC LAWS,167
685,24,POSSESSION OF STOLEN PROPERTY,6
686,24,BURGLARY,60
687,24,MISCELLANEOUS PENAL LAW,74
688,25,GRAND LARCENY OF MOTOR VEHICLE,18
689,25,SEX CRIMES,119
690,25,OFFENSES INVOLVING FRAUD,14
691,25,DANGEROUS WEAPONS,264
692,25,DANGEROUS DRUGS,1934
693,25,CRIMINAL MISCHIEF & RELATED OF,5
694,25,ANTICIPATORY OFFENSES,2
695,25,POSSESSION OF STOLEN PROPERTY 5,12
696,25,GRAND LARCENY,86
697,25,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
698,25,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
699,25,BURGLAR'S TOOLS,6
700,25,MISCELLANEOUS PENAL LAW,154
701,25,CHILD ABANDONMENT/NON SUPPORT 1,1
702,25,FORCIBLE TOUCHING,37
703,25,ROBBERY,115
704,25,F.C.A. P.I.N.O.S.,7
705,25,POSSESSION OF STOLEN PROPERTY,9
706,25,OTHER TRAFFIC INFRACTION,40
707,25,ADMINISTRATIVE CODE,31
708,25,ASSAULT 3 & RELATED OFFENSES,391
709,25,OTHER STATE LAWS (NON PENAL LA,21
710,25,OFF. AGNST PUB ORD SENSBLTY &,31
711,25,VEHICLE AND TRAFFIC LAWS,283
712,25,BURGLARY,38
713,25,RAPE,58
714,25,PROSTITUTION & RELATED OFFENSES,18
715,25,FORGERY,103
716,25,MURDER & NON-NEGL. MANSLAUGHTER,18
717,25,ALCOHOLIC BEVERAGE CONTROL LAW,10
718,25,ARSON,1
719,25,CRIMINAL MISCHIEF & RELATED OFFENSES,129
720,25,MOVING INFRACTIONS,2
721,25,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,126
722,25,THEFT-FRAUD,2
723,25,HARRASSMENT 2,1
724,25,OFFENSES AGAINST PUBLIC SAFETY,1
725,25,OTHER STATE LAWS (NON PENAL LAW),164
726,25,OFFENSES AGAINST PUBLIC ADMINISTRATION,207
727,25,INTOXICATED & IMPAIRED DRIVING,78
728,25,FELONY ASSAULT,259
729,25,FRAUDULENT ACCOSTING,1
730,25,GAMBLING,20
731,25,CRIMINAL TRESPASS,196
732,25,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),6
733,25,INTOXICATED/IMPAIRED DRIVING,5
734,25,OTHER OFFENSES RELATED TO THEFT,1030
735,25,ESCAPE 3,1
736,25,DISORDERLY CONDUCT,6
737,25,FRAUDS,24
738,25,OFFENSES AGAINST THE PERSON,16
739,25,NEW YORK CITY HEALTH CODE,1
740,25,PETIT LARCENY,361
741,25,OTHER STATE LAWS,133
742,26,VEHICLE AND TRAFFIC LAWS,252
743,26,PETIT LARCENY,60
744,26,INTOXICATED/IMPAIRED DRIVING,3
745,26,OTHER STATE LAWS (NON PENAL LA,2
746,26,FRAUDS,11
747,26,ADMINISTRATIVE CODE,3
748,26,CRIMINAL MISCHIEF & RELATED OF,1
749,26,GRAND LARCENY,128
750,26,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,22
751,26,MISCELLANEOUS PENAL LAW,49
752,26,GAMBLING,13
753,26,OTHER STATE LAWS,36
754,26,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
755,26,CRIMINAL TRESPASS,59
756,26,FELONY ASSAULT,59
757,26,OTHER OFFENSES RELATED TO THEFT,456
758,26,DANGEROUS WEAPONS,71
759,26,FORGERY,60
760,26,F.C.A. P.I.N.O.S.,1
761,26,BURGLARY,27
762,26,DISORDERLY CONDUCT,2
763,26,DANGEROUS DRUGS,328
764,26,GRAND LARCENY OF MOTOR VEHICLE,12
765,26,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
766,26,OFFENSES INVOLVING FRAUD,4
767,26,OFF. AGNST PUB ORD SENSBLTY &,12
768,26,ALCOHOLIC BEVERAGE CONTROL LAW,2
769,26,OTHER STATE LAWS (NON PENAL LAW),2
770,26,THEFT-FRAUD,1
771,26,ASSAULT 3 & RELATED OFFENSES,163
772,26,OFFENSES AGAINST THE PERSON,29
773,26,OTHER TRAFFIC INFRACTION,41
774,26,MURDER & NON-NEGL. MANSLAUGHTER,3
775,26,OFFENSES AGAINST PUBLIC ADMINISTRATION,42
776,26,INTOXICATED & IMPAIRED DRIVING,68
777,26,POSSESSION OF STOLEN PROPERTY 5,4
778,26,PROSTITUTION & RELATED OFFENSES,2
779,26,CRIMINAL MISCHIEF & RELATED OFFENSES,43
780,26,ROBBERY,63
781,26,POSSESSION OF STOLEN PROPERTY,4
782,26,FORCIBLE TOUCHING,5
783,26,RAPE,1
784,26,SEX CRIMES,12
785,28,THEFT-FRAUD,2
786,28,POSSESSION OF STOLEN PROPERTY 5,12
787,28,KIDNAPPING & RELATED OFFENSES,1
788,28,CRIMINAL MISCHIEF & RELATED OFFENSES,106
789,28,DISORDERLY CONDUCT,2
790,28,INTOXICATED/IMPAIRED DRIVING,6
791,28,F.C.A. P.I.N.O.S.,2
792,28,OFFENSES INVOLVING FRAUD,15
793,28,NEW YORK CITY HEALTH CODE,1
794,28,FRAUDS,11
795,28,OFFENSES AGAINST PUBLIC ADMINISTRATION,87
796,28,BURGLARY,43
797,28,GAMBLING,60
798,28,ADMINISTRATIVE CODE,7
799,28,GRAND LARCENY,62
800,28,CRIMINAL MISCHIEF & RELATED OF,1
801,28,ANTICIPATORY OFFENSES,1
802,28,DANGEROUS WEAPONS,99
803,28,GRAND LARCENY OF MOTOR VEHICLE,7
804,28,OTHER TRAFFIC INFRACTION,35
805,28,MURDER & NON-NEGL. MANSLAUGHTER,13
806,28,VEHICLE AND TRAFFIC LAWS,184
807,28,OFFENSES AGAINST THE PERSON,7
808,28,MISCELLANEOUS PENAL LAW,95
809,28,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),6
810,28,HARRASSMENT 2,1
811,28,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
812,28,FRAUDULENT ACCOSTING,7
813,28,OFF. AGNST PUB ORD SENSBLTY &,24
814,28,OTHER OFFENSES RELATED TO THEFT,446
815,28,RAPE,4
816,28,FORCIBLE TOUCHING,4
817,28,FELONY ASSAULT,168
818,28,SEX CRIMES,27
819,28,DANGEROUS DRUGS,1308
820,28,OTHER STATE LAWS (NON PENAL LAW),5
821,28,POSSESSION OF STOLEN PROPERTY,9
822,28,INTOXICATED & IMPAIRED DRIVING,20
823,28,BURGLAR'S TOOLS,9
824,28,PETIT LARCENY,400
825,28,ASSAULT 3 & RELATED OFFENSES,353
826,28,FORGERY,136
827,28,CRIMINAL TRESPASS,154
828,28,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,30
829,28,OTHER STATE LAWS,20
830,28,ALCOHOLIC BEVERAGE CONTROL LAW,8
831,28,OTHER STATE LAWS (NON PENAL LA,10
832,28,ROBBERY,123
833,30,OFFENSES AGAINST THE PERSON,11
834,30,FORCIBLE TOUCHING,1
835,30,BURGLARY,27
836,30,CRIMINAL TRESPASS,67
837,30,POSSESSION OF STOLEN PROPERTY,4
838,30,OTHER STATE LAWS (NON PENAL LAW),4
839,30,ROBBERY,99
840,30,MISCELLANEOUS PENAL LAW,93
841,30,VEHICLE AND TRAFFIC LAWS,203
842,30,ENDAN WELFARE INCOMP,1
843,30,BURGLAR'S TOOLS,5
844,30,ASSAULT 3 & RELATED OFFENSES,311
845,30,PROSTITUTION & RELATED OFFENSES,2
846,30,FORGERY,50
847,30,GRAND LARCENY OF MOTOR VEHICLE,4
848,30,SEX CRIMES,40
849,30,F.C.A. P.I.N.O.S.,4
850,30,KIDNAPPING & RELATED OFFENSES,1
851,30,DISORDERLY CONDUCT,4
852,30,PETIT LARCENY,94
853,30,LOITERING FOR DRUG PURPOSES,1
854,30,CRIMINAL MISCHIEF & RELATED OFFENSES,122
855,30,MURDER & NON-NEGL. MANSLAUGHTER,11
856,30,OFF. AGNST PUB ORD SENSBLTY &,8
857,30,DANGEROUS DRUGS,1033
858,30,GAMBLING,44
859,30,THEFT-FRAUD,4
860,30,GRAND LARCENY,62
861,30,FELONY ASSAULT,123
862,30,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),9
863,30,RAPE,5
864,30,FRAUDS,11
865,30,DANGEROUS WEAPONS,155
866,30,OTHER STATE LAWS,46
867,30,OTHER TRAFFIC INFRACTION,23
868,30,OTHER OFFENSES RELATED TO THEFT,299
869,30,INTOXICATED & IMPAIRED DRIVING,64
870,30,INTOXICATED/IMPAIRED DRIVING,3
871,30,HARRASSMENT 2,1
872,30,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,45
873,30,POSSESSION OF STOLEN PROPERTY 5,5
874,30,OFFENSES AGAINST PUBLIC ADMINISTRATION,108
875,30,OFFENSES INVOLVING FRAUD,6
876,30,OTHER STATE LAWS (NON PENAL LA,9
877,30,ADMINISTRATIVE CODE,3
878,30,CRIMINAL MISCHIEF & RELATED OF,2
879,30,ALCOHOLIC BEVERAGE CONTROL LAW,15
880,32,ROBBERY,121
881,32,ADMINISTRATIVE CODE,26
882,32,INTOXICATED & IMPAIRED DRIVING,42
883,32,BURGLAR'S TOOLS,4
884,32,PETIT LARCENY,191
885,32,FORCIBLE TOUCHING,6
886,32,FELONY ASSAULT,265
887,32,MURDER & NON-NEGL. MANSLAUGHTER,19
888,32,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
889,32,FORGERY,78
890,32,OTHER TRAFFIC INFRACTION,43
891,32,OFF. AGNST PUB ORD SENSBLTY &,43
892,32,DANGEROUS WEAPONS,269
893,32,NEW YORK CITY HEALTH CODE,2
894,32,CRIMINAL TRESPASS,190
895,32,OTHER STATE LAWS,27
896,32,INTOXICATED/IMPAIRED DRIVING,11
897,32,GRAND LARCENY OF MOTOR VEHICLE,14
898,32,THEFT-FRAUD,2
899,32,OTHER STATE LAWS (NON PENAL LA,23
900,32,MISCELLANEOUS PENAL LAW,229
901,32,DANGEROUS DRUGS,1354
902,32,F.C.A. P.I.N.O.S.,9
903,32,SEX CRIMES,38
904,32,CRIMINAL MISCHIEF & RELATED OFFENSES,166
905,32,BURGLARY,39
906,32,ASSAULT 3 & RELATED OFFENSES,528
907,32,POSSESSION OF STOLEN PROPERTY,18
908,32,PROSTITUTION & RELATED OFFENSES,1
909,32,VEHICLE AND TRAFFIC LAWS,571
910,32,KIDNAPPING & RELATED OFFENSES,2
911,32,OFFENSES INVOLVING FRAUD,23
912,32,RAPE,9
913,32,GRAND LARCENY,67
914,32,OFFENSES AGAINST THE PERSON,20
915,32,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),13
916,32,OTHER OFFENSES RELATED TO THEFT,291
917,32,CRIMINAL MISCHIEF & RELATED OF,7
918,32,MOVING INFRACTIONS,3
919,32,OFFENSES AGAINST PUBLIC ADMINISTRATION,207
920,32,GAMBLING,60
921,32,OTHER STATE LAWS (NON PENAL LAW),16
922,32,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,69
923,32,POSSESSION OF STOLEN PROPERTY 5,14
924,32,ALCOHOLIC BEVERAGE CONTROL LAW,14
925,32,FRAUDS,31
926,32,CHILD ABANDONMENT/NON SUPPORT 1,2
927,33,INTOXICATED/IMPAIRED DRIVING,9
928,33,OFF. AGNST PUB ORD SENSBLTY &,19
929,33,SEX CRIMES,14
930,33,FORGERY,62
931,33,OFFENSES INVOLVING FRAUD,22
932,33,RAPE,4
933,33,CRIMINAL TRESPASS,123
934,33,F.C.A. P.I.N.O.S.,9
935,33,OFFENSES AGAINST PUBLIC ADMINISTRATION,78
936,33,MOVING INFRACTIONS,10
937,33,OTHER OFFENSES RELATED TO THEFT,245
938,33,INTOXICATED & IMPAIRED DRIVING,141
939,33,FELONY ASSAULT,133
940,33,OTHER TRAFFIC INFRACTION,51
941,33,ASSAULT 3 & RELATED OFFENSES,358
942,33,PETIT LARCENY,239
943,33,ESCAPE 3,1
944,33,FRAUDS,24
945,33,DANGEROUS WEAPONS,161
946,33,OTHER STATE LAWS (NON PENAL LA,9
947,33,OFFENSES AGAINST PUBLIC SAFETY,8
948,33,GRAND LARCENY,55
949,33,GRAND LARCENY OF MOTOR VEHICLE,10
950,33,THEFT-FRAUD,6
951,33,ROBBERY,77
952,33,POSSESSION OF STOLEN PROPERTY,13
953,33,BURGLAR'S TOOLS,5
954,33,DANGEROUS DRUGS,1042
955,33,VEHICLE AND TRAFFIC LAWS,471
956,33,POSSESSION OF STOLEN PROPERTY 5,11
957,33,GAMBLING,40
958,33,BURGLARY,18
959,33,OFFENSES RELATED TO CHILDREN,3
960,33,ALCOHOLIC BEVERAGE CONTROL LAW,17
961,33,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),8
962,33,OTHER STATE LAWS,42
963,33,PROSTITUTION & RELATED OFFENSES,12
964,33,OFFENSES AGAINST THE PERSON,40
965,33,ADMINISTRATIVE CODE,4
966,33,CRIMINAL MISCHIEF & RELATED OFFENSES,176
967,33,LOITERING FOR DRUG PURPOSES,4
968,33,FORCIBLE TOUCHING,3
969,33,MISCELLANEOUS PENAL LAW,99
970,33,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,33
971,33,OTHER STATE LAWS (NON PENAL LAW),42
972,33,MURDER & NON-NEGL. MANSLAUGHTER,12
973,33,DISORDERLY CONDUCT,6
974,33,KIDNAPPING & RELATED OFFENSES,2
975,34,FORCIBLE TOUCHING,4
976,34,OTHER STATE LAWS (NON PENAL LA,16
977,34,ADMINISTRATIVE CODE,5
978,34,LOITERING FOR DRUG PURPOSES,1
979,34,FELONY ASSAULT,202
980,34,LOITERING,1
981,34,HOMICIDE-NEGLIGENT-VEHICLE,1
982,34,CRIMINAL MISCHIEF & RELATED OFFENSES,117
983,34,ALCOHOLIC BEVERAGE CONTROL LAW,20
984,34,FRAUDS,16
985,34,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,33
986,34,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),12
987,34,OTHER STATE LAWS,31
988,34,MOVING INFRACTIONS,5
989,34,THEFT-FRAUD,7
990,34,GAMBLING,40
991,34,PROSTITUTION & RELATED OFFENSES,12
992,34,OTHER STATE LAWS (NON PENAL LAW),141
993,34,F.C.A. P.I.N.O.S.,10
994,34,ANTICIPATORY OFFENSES,7
995,34,INTOXICATED & IMPAIRED DRIVING,180
996,34,FORGERY,71
997,34,DISORDERLY CONDUCT,6
998,34,BURGLAR'S TOOLS,5
999,34,MURDER & NON-NEGL. MANSLAUGHTER,6
1000,34,CRIMINAL TRESPASS,173
1001,34,RAPE,2
1002,34,OFFENSES AGAINST PUBLIC SAFETY,4
1003,34,POSSESSION OF STOLEN PROPERTY 5,16
1004,34,OTHER OFFENSES RELATED TO THEFT,297
1005,34,CRIMINAL MISCHIEF & RELATED OF,1
1006,34,SEX CRIMES,27
1007,34,OFFENSES AGAINST THE PERSON,35
1008,34,GRAND LARCENY,80
1009,34,POSSESSION OF STOLEN PROPERTY,19
1010,34,ROBBERY,121
1011,34,MISCELLANEOUS PENAL LAW,120
1012,34,VEHICLE AND TRAFFIC LAWS,462
1013,34,OFFENSES INVOLVING FRAUD,61
1014,34,PETIT LARCENY,123
1015,34,OFF. AGNST PUB ORD SENSBLTY &,19
1016,34,OFFENSES AGAINST PUBLIC ADMINISTRATION,119
1017,34,BURGLARY,62
1018,34,ASSAULT 3 & RELATED OFFENSES,396
1019,34,INTOXICATED/IMPAIRED DRIVING,17
1020,34,DANGEROUS DRUGS,947
1021,34,DANGEROUS WEAPONS,293
1022,34,ARSON,2
1023,34,GRAND LARCENY OF MOTOR VEHICLE,22
1024,34,OTHER TRAFFIC INFRACTION,77
1025,34,ADMINISTRATIVE CODES,1
1026,40,ENDAN WELFARE INCOMP,3
1027,40,BURGLARY,70
1028,40,GAMBLING,27
1029,40,POSSESSION OF STOLEN PROPERTY,11
1030,40,DISORDERLY CONDUCT,1
1031,40,DANGEROUS DRUGS,2295
1032,40,OTHER OFFENSES RELATED TO THEFT,1745
1033,40,FRAUDS,69
1034,40,OFFENSES AGAINST PUBLIC SAFETY,1
1035,40,PROSTITUTION & RELATED OFFENSES,2
1036,40,OTHER STATE LAWS (NON PENAL LAW),21
1037,40,PETIT LARCENY,458
1038,40,GRAND LARCENY OF MOTOR VEHICLE,32
1039,40,ESCAPE 3,1
1040,40,CRIMINAL MISCHIEF & RELATED OFFENSES,330
1041,40,HARRASSMENT 2,2
1042,40,OFFENSES AGAINST THE PERSON,51
1043,40,CHILD ABANDONMENT/NON SUPPORT 1,1
1044,40,MURDER & NON-NEGL. MANSLAUGHTER,40
1045,40,INTOXICATED & IMPAIRED DRIVING,107
1046,40,ROBBERY,366
1047,40,FORCIBLE TOUCHING,8
1048,40,MISCELLANEOUS PENAL LAW,213
1049,40,MOVING INFRACTIONS,3
1050,40,DANGEROUS WEAPONS,589
1051,40,OFFENSES INVOLVING FRAUD,30
1052,40,BURGLAR'S TOOLS,10
1053,40,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,198
1054,40,CRIMINAL MISCHIEF & RELATED OF,11
1055,40,RAPE,10
1056,40,OFFENSES AGAINST PUBLIC ADMINISTRATION,320
1057,40,VEHICLE AND TRAFFIC LAWS,452
1058,40,INTOXICATED/IMPAIRED DRIVING,13
1059,40,CRIMINAL TRESPASS,462
1060,40,ARSON,4
1061,40,FELONY ASSAULT,485
1062,40,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),17
1063,40,OFF. AGNST PUB ORD SENSBLTY &,61
1064,40,OTHER STATE LAWS (NON PENAL LA,4
1065,40,OTHER TRAFFIC INFRACTION,39
1066,40,OTHER STATE LAWS,147
1067,40,FORGERY,157
1068,40,F.C.A. P.I.N.O.S.,15
1069,40,THEFT-FRAUD,3
1070,40,ASSAULT 3 & RELATED OFFENSES,1171
1071,40,GRAND LARCENY,147
1072,40,SEX CRIMES,65
1073,40,POSSESSION OF STOLEN PROPERTY 5,32
1074,40,ADMINISTRATIVE CODE,2
1075,41,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,64
1076,41,CRIMINAL MISCHIEF & RELATED OF,4
1077,41,VEHICLE AND TRAFFIC LAWS,153
1078,41,SEX CRIMES,100
1079,41,ESCAPE 3,1
1080,41,ARSON,23
1081,41,ADMINISTRATIVE CODE,1
1082,41,BURGLARY,63
1083,41,FORGERY,55
1084,41,CRIMINAL MISCHIEF & RELATED OFFENSES,177
1085,41,F.C.A. P.I.N.O.S.,21
1086,41,THEFT-FRAUD,2
1087,41,ROBBERY,238
1088,41,FORCIBLE TOUCHING,50
1089,41,GRAND LARCENY OF MOTOR VEHICLE,26
1090,41,OTHER STATE LAWS,49
1091,41,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
1092,41,OTHER OFFENSES RELATED TO THEFT,690
1093,41,POSSESSION OF STOLEN PROPERTY,10
1094,41,CRIMINAL TRESPASS,47
1095,41,POSSESSION OF STOLEN PROPERTY 5,13
1096,41,OTHER STATE LAWS (NON PENAL LAW),8
1097,41,OFFENSES AGAINST THE PERSON,25
1098,41,INTOXICATED & IMPAIRED DRIVING,43
1099,41,PETIT LARCENY,192
1100,41,MURDER & NON-NEGL. MANSLAUGHTER,29
1101,41,HARRASSMENT 2,2
1102,41,PROSTITUTION & RELATED OFFENSES,82
1103,41,RAPE,86
1104,41,OFFENSES INVOLVING FRAUD,8
1105,41,FRAUDS,19
1106,41,OFFENSES AGAINST PUBLIC ADMINISTRATION,931
1107,41,OTHER TRAFFIC INFRACTION,16
1108,41,DANGEROUS WEAPONS,266
1109,41,GRAND LARCENY,96
1110,41,DANGEROUS DRUGS,1095
1111,41,OFF. AGNST PUB ORD SENSBLTY &,20
1112,41,INTOXICATED/IMPAIRED DRIVING,9
1113,41,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
1114,41,OTHER STATE LAWS (NON PENAL LA,4
1115,41,KIDNAPPING & RELATED OFFENSES,1
1116,41,ASSAULT 3 & RELATED OFFENSES,577
1117,41,BURGLAR'S TOOLS,2
1118,41,FELONY ASSAULT,443
1119,41,MISCELLANEOUS PENAL LAW,350
1120,41,ALCOHOLIC BEVERAGE CONTROL LAW,8
1121,41,OFFENSES AGAINST PUBLIC SAFETY,1
1122,42,FORGERY,58
1123,42,ESCAPE 3,1
1124,42,CRIMINAL MISCHIEF & RELATED OF,4
1125,42,FRAUDS,45
1126,42,OTHER OFFENSES RELATED TO THEFT,480
1127,42,F.C.A. P.I.N.O.S.,6
1128,42,GRAND LARCENY OF MOTOR VEHICLE,6
1129,42,OFFENSES INVOLVING FRAUD,27
1130,42,VEHICLE AND TRAFFIC LAWS,508
1131,42,OFFENSES AGAINST THE PERSON,33
1132,42,INTOXICATED & IMPAIRED DRIVING,55
1133,42,CRIMINAL TRESPASS,285
1134,42,BURGLAR'S TOOLS,6
1135,42,POSSESSION OF STOLEN PROPERTY 5,24
1136,42,SEX CRIMES,51
1137,42,PETIT LARCENY,266
1138,42,OFFENSES AGAINST PUBLIC ADMINISTRATION,254
1139,42,BURGLARY,50
1140,42,OTHER STATE LAWS (NON PENAL LAW),5
1141,42,PROSTITUTION & RELATED OFFENSES,43
1142,42,DANGEROUS WEAPONS,383
1143,42,CHILD ABANDONMENT/NON SUPPORT 1,1
1144,42,MURDER & NON-NEGL. MANSLAUGHTER,24
1145,42,OTHER STATE LAWS (NON PENAL LA,5
1146,42,ARSON,6
1147,42,FELONY ASSAULT,347
1148,42,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
1149,42,OTHER TRAFFIC INFRACTION,23
1150,42,OTHER STATE LAWS,32
1151,42,ROBBERY,231
1152,42,OFF. AGNST PUB ORD SENSBLTY &,22
1153,42,FORCIBLE TOUCHING,8
1154,42,ASSAULT 3 & RELATED OFFENSES,862
1155,42,OFFENSES RELATED TO CHILDREN,1
1156,42,OFFENSES AGAINST PUBLIC SAFETY,1
1157,42,MISCELLANEOUS PENAL LAW,118
1158,42,POSSESSION OF STOLEN PROPERTY,8
1159,42,DANGEROUS DRUGS,1286
1160,42,KIDNAPPING & RELATED OFFENSES,1
1161,42,ENDAN WELFARE INCOMP,2
1162,42,DISORDERLY CONDUCT,2
1163,42,HARRASSMENT 2,2
1164,42,GRAND LARCENY,61
1165,42,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",2
1166,42,CRIMINAL MISCHIEF & RELATED OFFENSES,169
1167,42,RAPE,10
1168,42,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,60
1169,42,GAMBLING,14
1170,42,INTOXICATED/IMPAIRED DRIVING,10
1171,43,FRAUDS,32
1172,43,ASSAULT 3 & RELATED OFFENSES,1082
1173,43,MISCELLANEOUS PENAL LAW,120
1174,43,DANGEROUS DRUGS,1089
1175,43,OFFENSES AGAINST PUBLIC ADMINISTRATION,268
1176,43,RAPE,15
1177,43,CRIMINAL MISCHIEF & RELATED OF,4
1178,43,OTHER TRAFFIC INFRACTION,49
1179,43,OTHER STATE LAWS (NON PENAL LA,5
1180,43,POSSESSION OF STOLEN PROPERTY,11
1181,43,ROBBERY,328
1182,43,DANGEROUS WEAPONS,249
1183,43,FORCIBLE TOUCHING,12
1184,43,BURGLAR'S TOOLS,7
1185,43,OTHER OFFENSES RELATED TO THEFT,277
1186,43,ADMINISTRATIVE CODE,3
1187,43,ARSON,3
1188,43,PROSTITUTION & RELATED OFFENSES,2
1189,43,ENDAN WELFARE INCOMP,3
1190,43,BURGLARY,99
1191,43,FORGERY,39
1192,43,GRAND LARCENY,99
1193,43,THEFT-FRAUD,3
1194,43,F.C.A. P.I.N.O.S.,17
1195,43,OFFENSES AGAINST PUBLIC SAFETY,1
1196,43,INTOXICATED & IMPAIRED DRIVING,103
1197,43,SEX CRIMES,79
1198,43,INTOXICATED/IMPAIRED DRIVING,13
1199,43,OTHER STATE LAWS (NON PENAL LAW),11
1200,43,MOVING INFRACTIONS,1
1201,43,KIDNAPPING & RELATED OFFENSES,1
1202,43,GAMBLING,18
1203,43,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,109
1204,43,DISORDERLY CONDUCT,1
1205,43,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),13
1206,43,OFF. AGNST PUB ORD SENSBLTY &,25
1207,43,HARRASSMENT 2,2
1208,43,POSSESSION OF STOLEN PROPERTY 5,17
1209,43,VEHICLE AND TRAFFIC LAWS,542
1210,43,OTHER STATE LAWS,21
1211,43,FELONY ASSAULT,375
1212,43,CRIMINAL TRESPASS,221
1213,43,MURDER & NON-NEGL. MANSLAUGHTER,9
1214,43,OFFENSES INVOLVING FRAUD,22
1215,43,PETIT LARCENY,395
1216,43,CRIMINAL MISCHIEF & RELATED OFFENSES,228
